Customer ID,Subscription Length (Months),Customer Satisfaction Score (1-10),Daily Watch Time (Hours),Engagement Rate (1-10),Device Used Most Often,Genre Preference,Region,Payment History (On-Time/Delayed),Subscription Plan,Churn Status (Yes/No),Support Queries Logged,Age,Monthly Income ($),Promotional Offers Used,Number of Profiles Created
6019,24,6,5.7,7,Mobile,Action,Asia,On-Time,Standard,No,9,72,6515,Yes,3
6020,50,2,1.85,10,Smart TV,Sci-fi,North America,On-Time,Standard,Yes,8,55,9051,No,4
6021,49,2,1.22,4,Tablet,Romance,Europe,On-Time,Premium,No,7,68,3019,No,3
6022,51,5,2.16,3,Laptop,Action,South America,On-Time,Standard,No,9,26,7174,No,3
6023,32,5,5.42,6,Tablet,Sci-fi,Europe,On-Time,Basic,No,13,61,8092,Yes,2
6024,41,7,5.85,9,Mobile,Drama,South America,On-Time,Premium,No,10,43,3849,Yes,2
6025,36,2,5.23,9,Tablet,Sci-fi,Europe,Delayed,Basic,No,8,32,2192,Yes,4
6026,58,7,1.11,4,Tablet,Comedy,Africa,On-Time,Premium,No,3,33,3355,No,4
6027,53,5,5.71,10,Smart TV,Comedy,Africa,Delayed,Standard,No,11,30,3506,Yes,1
6028,34,6,2.83,5,Laptop,Drama,Africa,On-Time,Premium,No,3,42,1333,No,3
6029,36,8,0.55,9,Laptop,Romance,North America,On-Time,Standard,No,14,47,3562,No,2
6030,2,10,2.93,2,Mobile,Comedy,Europe,On-Time,Standard,No,8,70,2795,No,2
6031,15,4,0.75,2,Smart TV,Comedy,South America,On-Time,Basic,No,7,73,1253,Yes,3
6032,34,7,3.49,5,Smart TV,Sci-fi,Europe,On-Time,Standard,Yes,11,24,4657,No,3
6033,36,6,2.36,1,Smart TV,Sci-fi,Oceania,On-Time,Standard,No,14,74,8502,Yes,4
6034,6,10,3.1,8,Smart TV,Sci-fi,Africa,On-Time,Standard,No,1,72,4237,No,1
6035,39,2,3.87,5,Smart TV,Action,Asia,On-Time,Basic,No,7,69,4331,Yes,1
6036,42,8,5.28,10,Laptop,Drama,Oceania,On-Time,Standard,No,0,21,2027,Yes,4
6037,51,10,4.14,2,Laptop,Romance,Oceania,Delayed,Basic,No,8,60,3166,Yes,4
6038,51,9,2.89,9,Tablet,Sci-fi,Africa,On-Time,Premium,No,8,57,1469,Yes,2
6039,58,5,5.01,2,Laptop,Romance,Asia,On-Time,Basic,Yes,12,55,8660,No,4
6040,54,10,5.48,7,Smart TV,Sci-fi,Africa,Delayed,Basic,No,14,74,8905,Yes,1
6041,12,4,1.16,8,Tablet,Comedy,Africa,On-Time,Standard,No,7,47,6983,No,2
6042,3,6,3.43,6,Laptop,Romance,Asia,On-Time,Basic,No,10,27,2093,Yes,1
6043,45,8,2.06,7,Tablet,Action,Oceania,On-Time,Premium,No,4,47,5789,Yes,3
6044,18,3,0.76,1,Laptop,Sci-fi,Oceania,Delayed,Basic,Yes,4,56,3912,Yes,1
6045,40,10,4.18,4,Mobile,Drama,Europe,On-Time,Standard,No,12,24,6489,Yes,2
6046,21,1,5.25,7,Laptop,Comedy,Asia,On-Time,Premium,No,2,53,1180,No,1
6047,15,4,1.4,1,Tablet,Sci-fi,Oceania,On-Time,Standard,No,4,52,5142,Yes,2
6048,33,4,4.97,1,Mobile,Romance,North America,Delayed,Standard,No,3,41,4623,No,2
6049,35,1,5.19,6,Smart TV,Sci-fi,Africa,Delayed,Basic,No,0,56,5729,Yes,4
6050,26,9,5.53,4,Tablet,Comedy,North America,On-Time,Standard,Yes,8,53,6259,Yes,1
6051,8,3,1.96,3,Smart TV,Drama,North America,Delayed,Premium,Yes,14,62,9029,Yes,4
6052,36,5,5.47,5,Smart TV,Drama,Europe,On-Time,Premium,Yes,9,37,5684,No,4
6053,48,6,2.26,9,Tablet,Drama,Europe,On-Time,Premium,No,13,66,8854,No,1
6054,30,8,3.54,10,Smart TV,Comedy,Europe,Delayed,Premium,Yes,3,49,4632,Yes,2
6055,23,6,0.78,10,Tablet,Sci-fi,North America,On-Time,Basic,No,2,76,6973,Yes,3
6056,42,3,0.74,10,Tablet,Comedy,South America,On-Time,Premium,No,5,56,7417,No,1
6057,44,6,4.46,3,Laptop,Comedy,South America,On-Time,Basic,No,0,66,2562,No,4
6058,14,1,2.94,5,Mobile,Sci-fi,North America,On-Time,Standard,No,4,43,2413,Yes,4
6059,14,4,1.91,10,Smart TV,Action,Africa,Delayed,Standard,No,14,43,7504,No,2
6060,2,6,1.55,5,Smart TV,Drama,North America,Delayed,Basic,No,6,53,2017,Yes,4
6061,55,7,4.18,9,Mobile,Romance,North America,On-Time,Standard,No,1,60,4654,Yes,3
6062,37,10,0.5,10,Mobile,Romance,Europe,Delayed,Standard,No,9,79,7842,No,4
6063,5,3,4.93,4,Mobile,Sci-fi,Europe,On-Time,Premium,No,8,52,9949,No,2
6064,38,9,0.94,1,Mobile,Romance,Europe,On-Time,Standard,No,11,60,7098,No,1
6065,45,7,1.55,10,Mobile,Action,South America,On-Time,Standard,No,14,52,9812,Yes,2
6066,41,1,2.62,5,Laptop,Comedy,North America,On-Time,Basic,No,5,29,4584,Yes,4
6067,54,2,3.17,1,Tablet,Drama,Africa,On-Time,Premium,No,1,50,1181,No,2
6068,60,1,2.45,6,Mobile,Romance,Africa,On-Time,Standard,No,7,53,7829,No,4
6069,47,9,2.26,10,Laptop,Romance,Europe,On-Time,Standard,No,7,31,3667,No,2
6070,14,9,5.8,10,Mobile,Sci-fi,Europe,On-Time,Basic,No,0,50,7173,Yes,1
6071,56,7,4.03,7,Mobile,Sci-fi,North America,On-Time,Standard,No,11,63,6421,Yes,4
6072,39,10,0.63,1,Smart TV,Comedy,Africa,On-Time,Premium,No,0,62,3364,Yes,3
6073,25,3,2.87,10,Smart TV,Drama,North America,On-Time,Premium,No,0,62,6516,Yes,3
6074,20,5,5.31,4,Smart TV,Romance,South America,On-Time,Premium,Yes,11,41,4305,Yes,3
6075,2,4,2.16,9,Smart TV,Comedy,North America,On-Time,Basic,Yes,3,32,3215,Yes,3
6076,39,7,1.02,1,Tablet,Drama,Europe,On-Time,Premium,No,3,48,1125,No,4
6077,6,9,4.67,9,Tablet,Comedy,Oceania,On-Time,Premium,Yes,7,34,3620,No,4
6078,17,2,3.83,8,Smart TV,Romance,South America,Delayed,Premium,No,0,29,5215,No,1
6079,59,8,3.64,5,Smart TV,Sci-fi,Africa,On-Time,Premium,Yes,9,79,2451,No,2
6080,25,9,0.79,6,Mobile,Sci-fi,Africa,On-Time,Premium,Yes,2,39,6547,Yes,4
6081,57,10,1.27,7,Mobile,Sci-fi,Europe,Delayed,Premium,No,10,40,7703,No,3
6082,28,10,3.92,4,Smart TV,Action,Europe,On-Time,Basic,No,0,43,8369,No,4
6083,2,9,1.64,6,Smart TV,Comedy,South America,Delayed,Premium,No,8,31,4130,No,3
6084,35,10,3.27,7,Smart TV,Romance,Europe,On-Time,Standard,Yes,9,29,1696,Yes,1
6085,37,7,3.5,6,Mobile,Comedy,Oceania,On-Time,Basic,No,11,67,3270,Yes,2
6086,5,9,2.06,6,Smart TV,Sci-fi,South America,On-Time,Standard,No,8,21,9501,No,4
6087,1,9,5.72,2,Smart TV,Comedy,Europe,On-Time,Standard,No,6,76,4411,No,2
6088,40,3,5.13,5,Tablet,Drama,Asia,Delayed,Premium,Yes,12,63,4718,No,3
6089,12,4,4.47,3,Tablet,Comedy,Oceania,Delayed,Standard,No,11,68,7717,No,3
6090,56,2,0.93,7,Mobile,Action,South America,Delayed,Standard,No,14,78,5920,Yes,2
6091,36,10,1.08,4,Tablet,Action,Asia,Delayed,Standard,No,7,30,3044,No,1
6092,45,3,3.21,1,Mobile,Sci-fi,North America,Delayed,Premium,No,0,74,2116,No,2
6093,23,5,1.38,6,Laptop,Romance,Oceania,On-Time,Premium,No,4,79,2156,No,2
6094,47,5,5.88,6,Smart TV,Drama,North America,Delayed,Premium,No,14,72,1988,No,4
6095,31,6,1.37,7,Mobile,Romance,Asia,On-Time,Basic,Yes,13,35,6587,Yes,4
6096,11,7,3.18,8,Tablet,Romance,Africa,On-Time,Premium,No,1,60,2828,No,3
6097,10,7,2.5,3,Laptop,Drama,Africa,On-Time,Premium,Yes,12,45,8872,Yes,4
6098,3,1,4.02,6,Tablet,Action,Europe,Delayed,Standard,No,0,55,7088,No,1
6099,54,2,1.21,10,Mobile,Sci-fi,Africa,On-Time,Premium,No,2,58,3345,No,1
6100,14,9,2.87,2,Laptop,Comedy,North America,Delayed,Standard,No,6,61,4005,No,1
6101,16,10,2.01,9,Tablet,Action,Oceania,On-Time,Premium,No,0,36,5435,No,3
6102,10,2,5.38,2,Laptop,Sci-fi,North America,On-Time,Premium,No,10,63,7628,Yes,1
6103,29,6,0.72,3,Smart TV,Action,North America,Delayed,Premium,No,1,64,1076,Yes,1
6104,10,1,5.53,10,Smart TV,Drama,Africa,On-Time,Premium,No,1,60,6752,No,4
6105,12,3,5.08,2,Laptop,Romance,North America,Delayed,Premium,Yes,3,55,3562,Yes,3
6106,30,2,2.14,9,Tablet,Drama,Asia,On-Time,Premium,No,14,63,2572,Yes,2
6107,41,3,4.84,1,Tablet,Comedy,South America,On-Time,Premium,No,11,20,8087,No,1
6108,1,5,0.67,5,Tablet,Drama,South America,Delayed,Standard,Yes,2,36,6970,Yes,4
6109,5,10,5.82,1,Smart TV,Romance,South America,On-Time,Basic,No,2,37,8952,Yes,2
6110,20,6,3.4,5,Mobile,Action,Europe,On-Time,Basic,Yes,9,42,7609,Yes,1
6111,8,9,2.17,8,Mobile,Sci-fi,Africa,On-Time,Premium,Yes,4,28,9056,Yes,2
6112,43,10,2.49,8,Laptop,Comedy,Africa,On-Time,Basic,No,2,78,4111,Yes,2
6113,12,4,0.87,8,Tablet,Action,South America,On-Time,Standard,No,10,73,3737,Yes,3
6114,1,7,5.94,2,Laptop,Sci-fi,Oceania,On-Time,Standard,No,6,34,6404,No,3
6115,57,6,0.72,8,Mobile,Romance,Europe,Delayed,Standard,No,4,78,5649,Yes,1
6116,54,2,4.1,5,Mobile,Drama,South America,On-Time,Basic,Yes,3,77,4868,Yes,1
6117,20,10,2.94,1,Tablet,Action,North America,On-Time,Basic,No,11,76,4137,Yes,3
6118,28,8,5.72,7,Laptop,Sci-fi,South America,Delayed,Basic,No,2,66,8824,No,1
6119,57,7,1.85,6,Tablet,Sci-fi,South America,Delayed,Premium,No,14,72,7136,Yes,1
6120,43,7,3.43,5,Mobile,Drama,Oceania,On-Time,Standard,Yes,11,52,8799,Yes,3
6121,37,8,3.15,1,Mobile,Action,Africa,On-Time,Standard,Yes,3,31,4486,No,2
6122,47,1,4.37,1,Tablet,Action,Africa,On-Time,Premium,No,13,76,2002,Yes,1
6123,37,1,0.87,6,Laptop,Romance,North America,On-Time,Basic,No,14,56,9614,Yes,4
6124,12,8,1.57,10,Smart TV,Action,South America,On-Time,Standard,No,11,74,9763,No,3
6125,37,4,1.68,7,Tablet,Drama,Asia,On-Time,Basic,Yes,1,36,8906,Yes,1
6126,49,5,4.56,10,Mobile,Action,North America,On-Time,Premium,No,0,20,6359,Yes,1
6127,49,8,1.54,10,Smart TV,Romance,Africa,On-Time,Basic,No,2,51,5530,Yes,3
6128,56,5,3.65,1,Tablet,Sci-fi,Oceania,On-Time,Premium,No,10,75,2633,No,4
6129,44,10,1.68,9,Smart TV,Action,Africa,On-Time,Basic,Yes,1,66,7669,No,4
6130,56,4,5.24,4,Tablet,Drama,Africa,On-Time,Premium,Yes,0,58,2753,Yes,3
6131,28,6,5.68,5,Mobile,Action,Oceania,Delayed,Standard,No,0,39,9659,Yes,4
6132,47,5,3.35,2,Tablet,Comedy,South America,On-Time,Premium,Yes,1,55,7353,Yes,1
6133,15,7,2.44,10,Smart TV,Romance,South America,On-Time,Basic,No,12,73,9264,No,4
6134,6,10,1.79,8,Laptop,Sci-fi,Africa,On-Time,Standard,No,12,44,1146,Yes,1
6135,44,7,0.77,2,Mobile,Comedy,North America,On-Time,Basic,No,8,38,8507,Yes,2
6136,59,4,1.98,3,Mobile,Drama,Asia,On-Time,Basic,No,12,58,1316,No,4
6137,20,5,4.1,9,Smart TV,Action,North America,On-Time,Premium,No,12,48,9797,Yes,2
6138,50,3,3.43,2,Tablet,Romance,Europe,On-Time,Premium,Yes,4,44,9766,Yes,3
6139,14,4,5.69,6,Tablet,Action,North America,Delayed,Basic,Yes,8,54,2177,No,4
6140,2,4,2.68,4,Tablet,Action,Africa,On-Time,Premium,No,7,19,4422,No,1
6141,9,3,4.32,7,Mobile,Action,Africa,On-Time,Basic,Yes,12,71,3594,No,4
6142,37,10,3.19,6,Mobile,Action,Asia,On-Time,Premium,Yes,10,64,9503,No,3
6143,20,5,3.32,10,Smart TV,Romance,Asia,On-Time,Premium,No,5,26,1764,Yes,3
6144,26,5,1.97,9,Tablet,Comedy,Asia,On-Time,Basic,No,0,36,8836,Yes,1
6145,29,7,3.0,9,Tablet,Drama,Africa,On-Time,Standard,No,9,59,7277,Yes,4
6146,1,4,3.09,10,Smart TV,Comedy,Africa,On-Time,Premium,No,4,53,1435,Yes,2
6147,55,4,4.39,4,Mobile,Romance,North America,On-Time,Basic,Yes,11,27,4351,Yes,3
6148,35,9,5.67,1,Mobile,Drama,Africa,On-Time,Standard,Yes,0,76,3930,Yes,3
6149,6,6,2.31,2,Laptop,Sci-fi,Europe,On-Time,Premium,No,6,57,1134,Yes,1
6150,37,4,0.73,8,Laptop,Comedy,South America,On-Time,Premium,Yes,9,71,5618,Yes,4
6151,53,2,3.23,10,Tablet,Romance,South America,Delayed,Basic,Yes,13,62,9995,Yes,2
6152,59,6,3.49,8,Mobile,Romance,Asia,On-Time,Premium,No,10,56,3366,Yes,4
6153,5,2,1.43,2,Tablet,Romance,Africa,On-Time,Basic,No,7,24,4415,No,4
6154,33,5,4.68,4,Mobile,Drama,Europe,Delayed,Basic,Yes,7,21,2006,Yes,2
6155,49,6,5.92,1,Laptop,Action,South America,On-Time,Premium,No,6,32,8908,Yes,1
6156,51,4,5.7,7,Smart TV,Sci-fi,North America,On-Time,Standard,No,1,29,5691,No,3
6157,14,3,1.58,4,Mobile,Drama,Oceania,On-Time,Premium,No,4,65,8669,No,1
6158,12,7,5.31,8,Laptop,Drama,North America,On-Time,Standard,Yes,3,23,8829,Yes,1
6159,42,2,4.37,9,Laptop,Comedy,Oceania,Delayed,Premium,No,4,77,2896,Yes,4
6160,20,6,3.0,9,Mobile,Sci-fi,Europe,On-Time,Standard,No,9,26,4065,No,2
6161,53,4,3.47,3,Tablet,Romance,North America,On-Time,Premium,Yes,8,52,3748,Yes,3
6162,50,6,5.17,5,Mobile,Drama,South America,On-Time,Standard,No,14,25,7692,Yes,4
6163,24,4,3.14,6,Laptop,Sci-fi,Africa,On-Time,Standard,No,3,24,3661,No,3
6164,59,4,2.55,6,Mobile,Comedy,Oceania,On-Time,Premium,No,14,21,3978,Yes,4
6165,43,4,3.21,10,Smart TV,Action,Africa,On-Time,Premium,No,14,75,7949,Yes,2
6166,34,9,3.69,8,Tablet,Sci-fi,Europe,On-Time,Basic,No,11,30,7375,Yes,3
6167,25,7,1.54,6,Mobile,Romance,Africa,On-Time,Standard,No,7,36,7459,Yes,3
6168,50,3,5.45,6,Laptop,Drama,South America,On-Time,Premium,No,7,79,7107,No,1
6169,29,3,4.21,4,Laptop,Action,Europe,Delayed,Basic,Yes,1,24,7501,Yes,4
6170,57,6,3.98,7,Tablet,Comedy,Asia,Delayed,Premium,Yes,13,27,3661,Yes,4
6171,39,6,1.05,8,Mobile,Romance,Asia,Delayed,Standard,No,5,42,7165,No,4
6172,31,4,3.82,3,Laptop,Action,Oceania,On-Time,Premium,No,4,61,9210,Yes,1
6173,56,9,1.17,7,Tablet,Comedy,South America,On-Time,Premium,Yes,1,75,4358,Yes,1
6174,47,4,0.93,3,Smart TV,Romance,Africa,On-Time,Basic,No,11,52,1275,Yes,3
6175,43,9,3.4,8,Tablet,Drama,North America,On-Time,Premium,Yes,9,75,5078,Yes,4
6176,50,4,2.72,1,Mobile,Comedy,North America,On-Time,Basic,No,3,42,5754,No,4
6177,23,2,3.74,1,Mobile,Action,Europe,On-Time,Standard,No,6,46,5698,Yes,3
6178,44,2,0.99,6,Laptop,Romance,Oceania,On-Time,Standard,Yes,12,73,1364,Yes,3
6179,38,5,2.87,10,Smart TV,Sci-fi,Oceania,On-Time,Premium,No,0,29,1794,No,3
6180,20,4,1.46,9,Mobile,Romance,Oceania,On-Time,Basic,No,14,68,7795,Yes,2
6181,23,7,5.93,4,Laptop,Action,South America,On-Time,Standard,Yes,8,64,6870,Yes,2
6182,45,5,3.59,6,Tablet,Action,North America,On-Time,Premium,No,9,57,1589,Yes,3
6183,52,6,4.28,5,Tablet,Sci-fi,Europe,On-Time,Premium,No,11,29,5294,Yes,1
6184,16,10,2.29,1,Mobile,Action,South America,On-Time,Premium,No,0,69,5313,Yes,1
6185,50,4,1.02,6,Smart TV,Romance,Europe,On-Time,Premium,Yes,14,23,9932,Yes,4
6186,42,2,5.87,9,Laptop,Comedy,South America,On-Time,Premium,No,11,77,5745,Yes,2
6187,60,10,2.07,3,Mobile,Romance,Africa,On-Time,Basic,No,4,27,8377,Yes,2
6188,55,9,2.83,3,Laptop,Action,South America,On-Time,Premium,No,6,19,9861,Yes,3
6189,8,10,4.07,2,Tablet,Sci-fi,South America,On-Time,Premium,No,7,73,2437,No,3
6190,50,7,0.64,4,Laptop,Sci-fi,Africa,On-Time,Premium,No,1,62,5033,No,3
6191,21,4,4.96,10,Tablet,Drama,Asia,Delayed,Premium,Yes,3,42,2893,Yes,3
6192,1,3,3.45,3,Smart TV,Sci-fi,Africa,On-Time,Premium,Yes,1,24,8519,No,3
6193,55,10,2.03,2,Smart TV,Sci-fi,Oceania,On-Time,Premium,Yes,3,57,2842,No,1
6194,8,3,0.84,1,Tablet,Action,Asia,On-Time,Premium,No,14,40,7244,No,1
6195,29,9,1.39,3,Mobile,Comedy,North America,On-Time,Standard,Yes,5,65,1326,Yes,3
6196,32,5,5.42,10,Tablet,Comedy,Europe,On-Time,Standard,No,5,28,3400,No,1
6197,38,3,4.27,6,Laptop,Action,South America,On-Time,Premium,No,11,75,9106,No,3
6198,5,5,1.87,9,Laptop,Sci-fi,Asia,On-Time,Basic,No,12,53,5278,Yes,3
6199,47,2,0.86,5,Laptop,Romance,North America,On-Time,Premium,No,1,66,5550,No,2
6200,22,4,4.3,3,Mobile,Comedy,Africa,On-Time,Basic,No,10,65,8500,No,1
6201,47,10,3.65,5,Smart TV,Action,Africa,On-Time,Basic,No,3,68,5015,Yes,1
6202,34,2,2.72,5,Smart TV,Romance,Oceania,On-Time,Basic,No,3,40,6452,Yes,2
6203,1,2,2.5,5,Laptop,Sci-fi,Oceania,Delayed,Basic,Yes,13,76,5306,Yes,1
6204,55,8,1.69,7,Mobile,Action,Asia,On-Time,Basic,Yes,0,60,9242,Yes,2
6205,55,1,4.18,5,Laptop,Comedy,Europe,On-Time,Standard,Yes,14,24,8826,Yes,4
6206,26,7,5.84,7,Smart TV,Romance,South America,On-Time,Premium,No,13,44,7783,Yes,1
6207,43,5,1.47,9,Tablet,Romance,Africa,On-Time,Standard,No,1,30,4557,No,3
6208,10,8,3.78,5,Laptop,Comedy,Asia,On-Time,Standard,Yes,13,68,1153,No,2
6209,30,1,2.83,2,Laptop,Romance,Asia,Delayed,Premium,Yes,2,34,9773,Yes,3
6210,50,7,2.96,5,Laptop,Comedy,Europe,On-Time,Standard,No,12,49,1787,Yes,3
6211,18,5,1.9,8,Smart TV,Action,Asia,On-Time,Premium,Yes,14,43,5886,Yes,1
6212,17,4,5.04,4,Mobile,Drama,Oceania,Delayed,Premium,No,10,74,4381,No,2
6213,26,7,3.17,2,Tablet,Sci-fi,Europe,Delayed,Premium,Yes,4,77,8566,Yes,4
6214,8,10,3.49,10,Tablet,Action,Africa,On-Time,Premium,No,10,39,7277,No,3
6215,47,2,2.18,3,Tablet,Sci-fi,Oceania,On-Time,Basic,No,7,30,3267,Yes,3
6216,40,1,1.5,9,Laptop,Sci-fi,Oceania,On-Time,Basic,No,14,78,5258,Yes,4
6217,49,1,0.97,9,Smart TV,Comedy,Europe,On-Time,Standard,Yes,5,29,1970,Yes,2
6218,12,1,4.43,8,Tablet,Drama,Europe,Delayed,Premium,Yes,2,24,9839,Yes,1
6219,27,5,1.58,8,Laptop,Sci-fi,Asia,On-Time,Premium,No,5,18,1945,No,3
6220,8,10,4.3,8,Mobile,Sci-fi,North America,On-Time,Premium,No,6,50,6618,Yes,1
6221,25,7,2.65,8,Laptop,Action,North America,On-Time,Premium,No,5,69,9191,Yes,2
6222,46,2,2.79,8,Tablet,Drama,North America,On-Time,Basic,No,9,72,2495,No,4
6223,4,10,3.08,1,Tablet,Drama,Asia,On-Time,Basic,Yes,5,31,3047,Yes,1
6224,33,8,2.52,6,Mobile,Sci-fi,South America,Delayed,Basic,No,0,76,3886,Yes,2
6225,1,4,1.05,9,Smart TV,Drama,Africa,On-Time,Standard,No,2,64,6188,No,1
6226,19,3,2.2,8,Mobile,Action,Asia,On-Time,Premium,No,6,60,5158,Yes,1
6227,31,10,4.15,3,Mobile,Comedy,Asia,On-Time,Basic,No,3,73,9924,No,3
6228,16,8,4.16,1,Tablet,Sci-fi,Oceania,On-Time,Basic,Yes,11,75,4461,No,1
6229,14,2,2.07,2,Tablet,Romance,North America,On-Time,Premium,No,3,58,7733,Yes,3
6230,53,3,3.03,2,Smart TV,Sci-fi,Europe,On-Time,Basic,No,6,34,2657,Yes,2
6231,48,3,1.56,7,Tablet,Sci-fi,Asia,On-Time,Premium,No,8,21,6043,Yes,2
6232,5,10,1.66,6,Mobile,Comedy,South America,On-Time,Premium,Yes,13,69,7360,Yes,3
6233,41,1,0.63,2,Mobile,Romance,Africa,On-Time,Basic,No,10,68,1478,No,4
6234,26,6,5.43,8,Smart TV,Romance,South America,On-Time,Standard,Yes,12,56,4953,Yes,1
6235,28,2,1.66,9,Tablet,Romance,Asia,On-Time,Premium,No,12,18,9428,Yes,2
6236,2,1,1.75,7,Tablet,Comedy,Asia,On-Time,Standard,Yes,14,58,5043,Yes,2
6237,50,2,2.04,4,Mobile,Drama,Oceania,On-Time,Basic,No,1,62,1597,Yes,4
6238,6,6,1.2,1,Mobile,Romance,South America,On-Time,Premium,No,8,41,9356,No,2
6239,9,4,4.02,4,Tablet,Drama,Oceania,On-Time,Premium,Yes,2,51,3324,No,3
6240,33,6,0.91,4,Laptop,Action,Europe,Delayed,Basic,No,5,51,8299,No,4
6241,41,9,1.24,8,Mobile,Comedy,South America,On-Time,Standard,No,3,41,1569,No,2
6242,25,10,4.05,4,Mobile,Drama,North America,On-Time,Basic,No,0,76,4328,Yes,4
6243,48,10,2.37,4,Mobile,Romance,Europe,On-Time,Basic,Yes,8,79,1140,Yes,4
6244,13,8,4.39,2,Smart TV,Romance,North America,Delayed,Basic,No,10,32,9877,Yes,2
6245,9,1,3.57,10,Tablet,Drama,South America,On-Time,Standard,No,14,34,9878,No,2
6246,53,8,1.91,7,Tablet,Drama,Oceania,On-Time,Premium,No,5,30,4280,Yes,2
6247,13,9,4.08,4,Tablet,Action,North America,On-Time,Premium,No,7,24,3763,No,4
6248,31,6,1.14,6,Mobile,Comedy,Asia,On-Time,Basic,Yes,14,26,4590,No,3
6249,41,10,3.45,3,Tablet,Sci-fi,Africa,On-Time,Basic,No,14,61,3038,No,3
6250,11,5,2.9,7,Tablet,Action,Oceania,Delayed,Standard,No,1,52,2074,Yes,1
6251,4,6,1.97,6,Tablet,Action,Europe,Delayed,Basic,No,6,40,6622,Yes,2
6252,34,6,3.82,3,Smart TV,Action,Europe,On-Time,Standard,No,5,71,3225,Yes,3
6253,38,9,5.29,4,Smart TV,Romance,South America,On-Time,Standard,No,1,64,8523,Yes,1
6254,46,4,5.99,10,Mobile,Drama,Europe,On-Time,Standard,No,1,56,1363,No,1
6255,4,2,3.84,5,Tablet,Comedy,Africa,On-Time,Basic,No,3,40,3030,No,2
6256,38,9,2.73,9,Mobile,Romance,Africa,On-Time,Premium,No,3,43,7685,No,1
6257,19,2,1.74,6,Mobile,Action,Asia,On-Time,Standard,No,2,18,7465,Yes,3
6258,6,10,1.91,4,Mobile,Comedy,Europe,On-Time,Premium,No,7,31,7791,Yes,1
6259,34,9,3.14,7,Mobile,Romance,Oceania,On-Time,Standard,No,13,49,7157,No,1
6260,18,2,2.52,2,Mobile,Sci-fi,Africa,On-Time,Basic,Yes,6,68,1617,Yes,3
6261,13,8,5.53,4,Mobile,Action,Oceania,On-Time,Standard,No,1,65,6437,No,1
6262,41,9,2.53,5,Smart TV,Romance,Asia,On-Time,Standard,No,2,27,2982,No,1
6263,23,10,2.55,4,Laptop,Romance,South America,On-Time,Premium,No,9,18,6710,Yes,4
6264,19,9,2.61,4,Smart TV,Action,Africa,On-Time,Basic,Yes,8,22,1193,No,1
6265,45,10,5.1,9,Mobile,Sci-fi,Africa,On-Time,Standard,Yes,12,20,9164,No,1
6266,11,9,4.08,2,Laptop,Drama,Africa,Delayed,Basic,Yes,4,66,5458,Yes,4
6267,1,2,3.88,6,Laptop,Sci-fi,Europe,On-Time,Premium,No,1,67,2119,Yes,4
6268,24,4,2.34,8,Tablet,Action,Oceania,On-Time,Basic,Yes,2,75,7911,Yes,4
6269,54,7,5.0,8,Mobile,Drama,Africa,On-Time,Basic,No,7,70,7540,Yes,2
6270,7,2,0.71,7,Mobile,Romance,Oceania,On-Time,Premium,No,3,44,1526,No,2
6271,25,1,5.29,10,Smart TV,Sci-fi,Europe,On-Time,Standard,No,13,68,8154,Yes,3
6272,21,3,3.32,4,Laptop,Sci-fi,North America,On-Time,Standard,Yes,1,71,5879,No,1
6273,15,4,2.69,7,Laptop,Drama,North America,On-Time,Basic,No,1,74,6845,Yes,3
6274,1,8,3.23,10,Mobile,Romance,Oceania,On-Time,Standard,No,5,39,8971,No,2
6275,12,6,4.17,6,Tablet,Sci-fi,Europe,On-Time,Premium,Yes,7,35,3673,No,1
6276,58,2,0.57,6,Mobile,Drama,North America,On-Time,Basic,No,6,33,8760,No,1
6277,7,9,5.29,2,Laptop,Sci-fi,Asia,On-Time,Basic,No,3,19,8197,Yes,4
6278,15,2,2.96,8,Tablet,Romance,Asia,On-Time,Standard,No,1,64,6101,Yes,2
6279,21,5,2.39,8,Tablet,Romance,North America,On-Time,Standard,No,8,30,4526,Yes,1
6280,19,4,1.26,7,Laptop,Comedy,South America,On-Time,Standard,Yes,3,62,4849,Yes,4
6281,60,7,2.92,9,Mobile,Drama,Oceania,Delayed,Basic,No,8,33,2634,Yes,1
6282,29,8,3.23,8,Mobile,Action,North America,On-Time,Standard,No,4,25,1093,No,2
6283,25,5,2.72,9,Mobile,Sci-fi,Oceania,On-Time,Basic,No,13,60,4366,Yes,3
6284,33,10,4.23,9,Smart TV,Romance,Europe,On-Time,Standard,No,11,25,8716,Yes,3
6285,49,5,2.81,6,Smart TV,Sci-fi,North America,On-Time,Basic,Yes,14,71,3946,Yes,1
6286,32,2,5.79,2,Tablet,Sci-fi,Asia,Delayed,Basic,Yes,11,27,1088,No,4
6287,49,8,3.8,7,Mobile,Action,Europe,On-Time,Basic,Yes,10,72,3550,Yes,4
6288,35,2,4.94,3,Smart TV,Romance,South America,On-Time,Standard,Yes,10,50,7137,Yes,4
6289,44,10,1.1,7,Tablet,Comedy,Oceania,On-Time,Standard,Yes,13,48,7357,No,2
6290,38,6,2.69,9,Laptop,Drama,South America,On-Time,Premium,No,6,29,2445,Yes,3
6291,26,8,2.35,10,Laptop,Sci-fi,Asia,On-Time,Basic,No,11,26,5621,No,3
6292,11,6,3.63,10,Mobile,Action,Africa,On-Time,Standard,No,4,54,7335,No,1
